RL,Vin,Iin,Pin,Vout,Iout,Pout,Eff,Is1,Is2,Is3,Is4,Is5,Is6,Is7,Is8
26.79,466,27.82152110743,12964.8288360624,275.566156741655,10.2878086718527,2834.97189699591,0.218666357484819,20.959731012912,20.9567019993694,20.9567020020137,20.9597310153243,63.2015407265515,63.1877018088033,63.1877018084016,63.2015407262484
27.86,466,27.9935109319476,13044.9760942876,277.925857049533,9.97684098666208,2772.82208186497,0.212558617342288,21.0766569932124,21.0734038699517,21.0734038724606,21.0766569954604,63.6153081640791,63.6015364043625,63.6015364039128,63.6153081636142
28.93,466,28.153568767349,13119.5630455846,280.101342725491,9.6825059880366,2712.08292819666,0.206720522533668,21.1847942035165,21.181298720756,21.18129872322,21.1847942055044,64.0004238641818,63.9864782600342,63.9864782596029,64.0004238637489
30.0,466,28.2996494215677,13187.6366304505,282.040958172182,9.40136527240575,2651.570069556,0.201064841552691,21.2837274936068,21.2802375406617,21.2802375430128,21.2837274959101,64.3515571917281,64.3373103671108,64.3373103667602,64.3515571913921
15.0,467,24.9233443237654,11639.2017991985,234.903460663906,15.6602307109275,3678.64238879204,0.316056242709476,19.0201542552627,19.0184773196671,19.0184773221305,19.0201542580109,56.1991792111326,56.1887004998081,56.1887004993324,56.1991792106303
16.07,467,25.3100661177459,11819.8008769873,240.432386579077,14.9602639831683,3596.93197332618,0.3043140921544,19.2771250108799,19.2752647646576,19.275264767085,19.2771250131507,57.1349954008389,57.1240214458457,57.1240214454077,57.1349954003681
17.14,467,25.6632649135369,11984.7447146217,245.460159365893,14.3184735001597,3514.61478722552,0.293257376015494,19.5126049364684,19.5105028821659,19.5105028845405,19.512604938911,57.9890433742003,57.9777953137513,57.9777953133991,57.9890433737018
18.21,467,26.003091498996,12143.4437300311,250.197845287154,13.7363415166738,3436.80304960026,0.28301716761786,19.7410461495865,19.7388422651577,19.7388422672462,19.7410461522364,58.8100535484035,58.7984990471846,58.7984990467793,58.8100535479356
19.29,467,26.307684009358,12285.6884323702,254.478778112881,13.1952056763765,3357.89981747243,0.273318002158111,19.9452438290702,19.9429150763592,19.9429150788577,19.9452438312292,59.545493968536,59.5335912891873,59.5335912887484,59.5454939681502
20.36,467,26.5814211715158,12413.5236870979,258.264458889899,12.6867018823854,3276.52419675174,0.263947955418753,20.1283593619569,20.125959561794,20.1259595642463,20.1283593640799,60.2060062452825,60.1935609168696,60.1935609164678,60.2060062448437
21.43,467,26.840971083555,12534.7334960202,261.867102259901,12.2204484781981,3200.13343130215,0.255301274041303,20.3029214166104,20.3003087251934,20.3003087277154,20.3029214188756,60.8319232030135,60.8193471262899,60.8193471258842,60.8319232026667
22.5,467,27.0780766483771,12645.4617947921,265.150973494058,11.784487710847,3124.66838865986,0.247098005542725,20.4623711767062,20.4597582384557,20.4597582405001,20.4623711788253,61.403301243818,61.3903326091286,61.3903326087277,61.4033012433568
23.57,467,27.2984979241846,12748.3985305942,268.209482771366,11.3785979098128,3051.84786005424,0.239390685248055,20.610897094526,20.6081930850568,20.6081930874234,20.610897096661,61.934524231992,61.9212208977615,61.921220897241,61.9345242315551
24.64,467,27.5140963906115,12849.0830144156,271.158187761112,11.0035015262451,2983.68953288325,0.232210308668393,20.7570901377533,20.7543082344436,20.75430823686,20.757090139829,62.4537711938468,62.440237443051,62.4402374427135,62.4537711934063
25.71,467,27.6946314259344,12933.3928759114,273.627049066417,10.6410459964469,2911.67801498777,0.225128706977642,20.8781704335945,20.87512058883,20.8751205913366,20.8781704357221,62.8881451365478,62.8746086957245,62.8746086953685,62.8881451361454
26.79,467,27.8828092435419,13021.2719167341,276.174425633807,10.310517389271,2847.5012179693,0.218680727672224,21.005863957252,21.0028347829445,21.0028347855285,21.0058639593777,63.3409598643033,63.3270687408633,63.3270687404262,63.3409598640088
27.86,467,28.0555831203186,13101.9573171888,278.541234140449,9.99893148032148,2785.11471461453,0.212572415494032,21.1233409848549,21.120168647189,21.120168649477,21.1233409870427,63.7566685755002,63.7427535699237,63.7427535695649,63.7566685750519
28.93,467,28.2155707114882,13176.671522265,280.727661930672,9.70415650707919,2724.22516724166,0.206746078676884,21.2316148709937,21.2281564416152,21.2281564438004,21.2316148733415,64.1416941288127,64.1276160390083,64.1276160385906,64.1416941284549
30.0,467,28.3643533639326,13246.1530209565,282.700180604743,9.42333935349113,2663.97973713172,0.201113465390071,21.332314877266,21.3287795689629,21.3287795712025,21.3323148796351,64.4992035817746,64.4849781482042,64.4849781479259,64.4992035814023
15.0,468,24.9806913755513,11690.963563758,235.457081455767,15.6971387637183,3696.0024805113,0.31614181845275,19.0638540650933,19.0622552514848,19.0622552539958,19.0638540675745,56.3292654992072,56.3186385886445,56.3186385881771,56.3292654986773
16.07,468,25.3650668744951,11870.8512972637,240.959223643261,14.9930450143283,3612.712486701,0.304334743670301,19.3189802065244,19.3171723108099,19.3171723131537,19.3189802089243,57.2593496718411,57.2482683335596,57.2482683331299,57.2593496713948
17.14,468,25.7219526552226,12037.8738426442,246.036945394483,14.3521192677129,3531.15158456538,0.29333681601283,19.5573281492103,19.5552184315358,19.5552184338947,19.557328151868,58.1222868353317,58.111041052151,58.1110410518201,58.1222868349011
18.21,468,26.0627840177183,12197.3829202922,250.790479931688,13.7688782951687,3453.10359576635,0.283102007892332,19.7863472384681,19.7840665977231,19.7840665999856,19.7863472412036,58.9456630635762,58.9341769233971,58.9341769229156,58.9456630630919
19.29,468,26.3666969070222,12339.6141524864,255.070208806975,13.2258724758234,3373.52605406268,0.273389914171906,19.9899012760089,19.9876200823697,19.9876200845859,19.9899012782417,59.6796684933793,59.6676024477641,59.6676024473322,59.679668492991
20.36,468,26.6410807605632,12468.0257959436,258.856785059511,12.7157986677631,3291.57076260117,0.264000958649931,20.1735286375523,20.171112745915,20.1711127482169,20.1735286397311,60.341542806625,60.3291094770984,60.3291094766973,60.3415428061702
21.43,468,26.9019619023434,12590.1181702967,262.496967159845,12.2498421343373,3215.54640845041,0.255402400911272,20.3490438945075,20.3464413341776,20.3464413367851,20.349043896761,60.9708470715777,60.9581747090578,60.9581747086415,60.9708470712548
22.5,468,27.1381218214771,12700.6410124513,265.743210158384,11.8108093403725,3138.64238867921,0.247124722728733,20.5077652533961,20.5051169427557,20.5051169452308,20.5077652555562,61.5398532778102,61.5269118916767,61.5269118912127,61.5398532773876
23.57,468,27.3596338825595,12804.3086570378,268.817119591597,11.4043764728269,3065.69163416351,0.239426564625843,20.6569599863014,20.6542960458738,20.6542960483483,20.6569599884623,62.0736331470742,62.0602581405318,62.0602581400337,62.0736331466821
24.64,468,27.5733504758059,12904.3280226772,271.753524036655,11.0276600577306,2996.80548256656,0.232232587183167,20.8016059120395,20.7987720208048,20.7987720231472,20.8016059142749,62.5884350492062,62.5748214813753,62.5748214809675,62.5884350487962
25.71,468,27.7588199455287,12991.1277345075,274.273601062708,10.666189671223,2925.45425074419,0.225188629542415,20.9263787563646,20.9232895616398,20.9232895641648,20.9263787586343,63.0345268306128,63.020964069404,63.0209640690773,63.0345268302046
26.79,468,27.9460625496882,13078.7572732541,276.792797815587,10.3336032963699,2860.26696791861,0.218695622845438,21.0535056176506,21.05048572866,21.0504857312599,21.0535056200116,63.4851007059396,63.4711053681918,63.4711053677771,63.485100705612
27.86,468,28.1175880904105,13159.0312263121,279.160944067782,10.0211775119375,2797.52137490331,0.212593262132362,21.1699052340836,21.166660366159,21.1666603684079,21.169905236283,63.8978181190569,63.8839275370543,63.8839275366724,63.8978181186294
28.93,468,28.2791124710802,13234.6246364655,281.375089378008,9.72653669303126,2736.80513134015,0.206791292274311,21.2794289460947,21.2760035827059,21.2760035849276,21.2794289484139,64.2866177615679,64.2724753137527,64.2724753133278,64.286617761176
30.0,468,28.427668645886,13304.1489262747,283.339745967772,9.44465819892553,2676.04705483599,0.201143798800313,21.3799677495143,21.3764590192601,21.3764590214456,21.3799677518572,64.6435384415725,64.6292360397299,64.6292360393796,64.6435384411901
15.0,469,25.0351635963629,11741.4917266942,235.980854559557,15.7320569706379,3712.46424791076,0.316183355090264,19.1054695165917,19.1038091278832,19.1038091303021,19.1054695191163,56.4521811452113,56.441627641889,56.4416276414132,56.4521811447429
16.07,469,25.4221635554429,11922.9947075027,241.515063414142,15.0276306615577,3629.39917219043,0.304403319906413,19.3624171009909,19.3605738112675,19.360573813562,19.362417103399,57.3885946771886,57.3775436331459,57.377543632695,57.3885946767446
17.14,469,25.7813253830295,12091.4416046408,246.622331341245,14.3862666959056,3547.97463184114,0.293428587578787,19.6026356556162,19.6005691660323,19.6005691682877,19.6026356580502,58.2572220595193,58.2459354833836,58.2459354830173,58.257222059049
18.21,469,26.1220448350133,12251.2390276213,251.372614128553,13.8008385789493,3469.15287075668,0.283167511705162,19.8312953267419,19.8290110200497,19.829011022325,19.8312953293577,59.0802754775855,59.068734514833,59.0687345143799,59.0802754771366
19.29,469,26.4289877033908,12395.1952328903,255.665002321333,13.2567136438575,3389.27772453008,0.273434799601763,20.0371359302011,20.0348135238197,20.0348135261506,20.0371359323667,59.8214133419796,59.8094586659868,59.8094586655974,59.8214133415818
20.36,469,26.7040006048615,12524.17628368,259.489715074779,12.7468900322143,3307.68686254884,0.264104144466492,20.2211777695472,20.218728246763,20.2187282489276,20.2211777717143,60.4850249475875,60.4725936578622,60.4725936574689,60.4850249470762
21.43,469,26.9611141454148,12644.7625341995,263.090684381785,12.2775489010856,3230.10874291745,0.255450328480362,20.3939833544049,20.391420935164,20.3914209376556,20.3939833566012,61.1052286652713,61.0925404751812,61.0925404748058,61.1052286649672
22.5,469,27.2013967048939,12757.4550545952,266.387152378545,11.8394289946018,3153.87177565995,0.247217941365502,20.5556950326233,20.5529920025181,20.5529920049453,20.5556950346198,61.6841648154864,61.6712536660728,61.6712536656414,61.6841648150355
23.57,469,27.4250539179555,12862.3502875211,269.463412743349,11.4317950034086,3080.45049540083,0.239493593825496,20.7065326191437,20.7038375785253,20.7038375808573,20.7065326213024,62.2229522188816,62.2096185697071,62.209618569197,62.2229522184968
24.64,469,27.6333767673291,12960.0537038774,272.337631200119,11.0513629158951,3009.70199804771,0.232229130126774,20.8469989157412,20.8441808957137,20.8441808982802,20.8469989178982,62.7246913647341,62.7111082141376,62.7111082138011,62.7246913642842
25.71,469,27.8236879857126,13049.3096652992,274.933951645526,10.6918699573991,2939.55805786783,0.225265407386624,20.975272679024,20.9722395469264,20.9722395493014,20.9752726813378,63.182593764682,63.1689434341086,63.1689434336963,63.1825937642219
26.79,469,28.0114198680152,13137.3559180991,277.468998688853,10.3588481424357,2874.25922165152,0.21878521367391,21.1027826451841,21.0997087074486,21.0997087099258,21.1027826472033,63.6344409585149,63.6204586919053,63.6204586914539,63.6344409582726
27.86,469,28.1854087608093,13218.9567088195,279.843015675147,10.0456621714089,2811.20839650081,0.21266492193179,21.2209715411322,21.2177037038482,21.2177037060826,21.220971543461,64.0529334413097,64.0390442059032,64.0390442054788,64.0529334408926
28.93,469,28.3418573014376,13292.3310743742,282.003680404428,9.74826574408858,2749.04681739339,0.206814500933788,21.3271579678951,21.3237315703954,21.3237315725929,21.3271579702071,64.4294305696504,64.4153967980277,64.4153967975961,64.4294305692387
30.0,469,28.4915250939198,13362.5252690484,284.003597530023,9.46678658433376,2688.60144699974,0.201204592160985,21.4280641251892,21.4245651729693,21.4245651752894,21.4280641275854,64.7893402991457,64.7749539283884,64.7749539280537,64.7893402988003
15.0,470,25.0897885344201,11792.2006111774,236.503867166143,15.7669244777436,3728.93861230287,0.316220757707287,19.1471281839179,19.1454285028743,19.145428505098,19.1471281865503,56.575537569771,56.565004743375,56.5650047429866,56.5755375692823
16.07,470,25.4803061745096,11975.7439020195,242.073236651428,15.0623615025101,3646.19460052649,0.304464977738177,19.406784242866,19.4048998739246,19.40489987609,19.4067842454106,57.5205031358935,57.50951176222,57.509511761752,57.5205031354791
17.14,470,25.8390179250934,12144.3384247939,247.182857229927,14.4189639576688,3564.12070935191,0.293480022104406,19.6465206877293,19.6443609801558,19.6443609823179,19.6465206902524,58.3879225153204,58.3767477426808,58.3767477422998,58.387922514897
18.21,470,26.1818937302646,12305.4900532244,251.958718929157,13.8330168564895,3485.34920608652,0.283235303186749,19.8766108586708,19.874377817279,19.8743778194846,19.8766108612953,59.2162792540668,59.2046600616592,59.2046600612288,59.2162792536354
19.29,470,26.4869214978791,12448.8531040032,256.232417479863,13.2861351923895,3404.33853931025,0.273466038266249,20.0811150982991,20.0787507058131,20.0787507081453,20.0811151005065,59.952787569198,59.9408537879958,59.9408537874984,59.952787568712
20.36,470,26.7617453273566,12578.0203038576,260.062126051024,12.7750085253319,3322.29587741777,0.264135038516263,20.2649534443455,20.2625097900816,20.2625097925783,20.2649534464892,60.6158647618128,60.6034105716626,60.6034105711965,60.6158647613622
21.43,470,27.0214235717592,12700.0690787268,263.675289136568,12.3048304199333,3244.47971875235,0.255469454428953,20.4394031037064,20.4367933441031,20.4367933466234,20.4394031058259,61.2422017901559,61.2294954427122,61.2294954423211,61.2422017898162
22.5,470,27.2605197878399,12812.4443002848,266.971962404662,11.8654205513182,3167.73460934203,0.247238897988546,20.6003174597747,20.5976214208375,20.597621423375,20.6003174618086,61.8183287456168,61.8053922637478,61.8053922633093,61.818328745156
23.57,470,27.4856162512093,12918.2396380684,270.06834110751,11.4574586620865,3094.29685417757,0.23952929662793,20.7522506145893,20.7495185504354,20.7495185529371,20.7522506168048,62.3606979324978,62.3473712743034,62.3473712738647,62.3606979320368
24.64,470,27.6969389706795,13017.5613162194,272.977439712095,11.0773261147063,3023.86012164844,0.232290829917646,20.8950694877859,20.8922197456013,20.8922197477809,20.8950694898999,62.8694774350822,62.8559165389356,62.855916538465,62.8694774346369
25.71,470,27.8838484192037,13105.4087570258,275.53322439358,10.7151749957651,2952.38671652463,0.225280017682918,21.0205837626076,21.0175391586841,21.0175391612453,21.0205837649638,63.319246032827,63.3055729294873,63.3055729290507,63.3192460324243
26.79,470,28.0774219035989,13196.3882946915,278.146585335778,10.3841447240792,2888.31439663515,0.218871583052541,21.1523730251112,21.1492679193806,21.1492679219148,21.1523730272716,63.7851445160436,63.7711695852548,63.7711695848842,63.785144515742
27.86,470,28.2492910591136,13277.1667977834,280.490191720484,10.0688941677524,2824.22605552614,0.21271300560882,21.2691534433275,21.2659480626795,21.2659480652048,21.269153445664,64.1984990014034,64.1845400899601,64.1845400895984,64.1984990009677
28.93,470,28.4062321811477,13350.9291251394,282.665159060444,9.7711316503551,2761.95848214816,0.206873877934643,21.3755387540805,21.3720948830286,21.3720948852039,21.3755387565313,64.5763217193235,64.5621923910952,64.5621923906856,64.5763217189559
30.0,470,28.5517332854248,13419.3146441496,284.644455918897,9.48814853062955,2700.74887617873,0.201258331576282,21.4735597843117,21.4700358716344,21.470035873987,21.4735597868356,64.9262985398998,64.9119246792511,64.9119246789207,64.9262985395444
15.0,471,25.1488375038481,11845.1024643125,237.073853678022,15.8049235785356,3746.93413985008,0.316327710219395,19.1921475915893,19.1905338746663,19.1905338769423,19.1921475939677,56.7098593003047,56.6991658166171,56.6991658161854,56.7098592998056
16.07,471,25.5392040605141,12028.9651125021,242.652182626171,15.098384871647,3663.65604323511,0.304569512752792,19.451595934762,19.4497095744118,19.4497095766666,19.4515959371098,57.6543298032071,57.6432791548193,57.6432791543601,57.6543298027868
17.14,471,25.8975349922497,12197.7389813496,247.75665291036,14.4524352886822,3580.68699352748,0.293553337958974,19.6909786161817,19.688830428674,19.688830430963,19.6909786187355,58.5208023325772,58.5095614745003,58.5095614741736,58.5208023320945
18.21,471,26.2387362486852,12358.4447731307,252.514176128394,13.8635125219413,3500.73344272369,0.283266503754166,19.9198394343906,19.9175396588084,19.9175396609704,19.9198394372482,59.345015516469,59.3334224838883,59.3334224834783,59.3450155160032
19.29,471,26.5453110101062,12502.84148576,256.804887773555,13.315818859236,3419.5673677591,0.273503216981018,20.1254327378195,20.1230497002209,20.1230497027154,20.1254327400216,60.0853059289848,60.0733455375867,60.0733455372003,60.0853059285025
20.36,471,26.8215878837863,12632.9678932634,260.653645517093,12.8040656830838,3337.4263977361,0.26418387396645,20.3102355299345,20.3077623410299,20.3077623432965,20.3102355321066,60.7518437185911,60.739409987962,60.7394099875572,60.7518437181633
21.43,471,27.0815271843606,12755.3993038339,264.272402566453,12.3326956761742,3259.19111646346,0.255514628654851,20.4848493586618,20.4822121884967,20.4822121910431,20.4848493609339,61.3788347662279,61.3661132303343,61.3661132299978,61.3788347659136
22.5,471,27.3228702685166,12869.0718964713,267.593957956134,11.8930647980503,3182.51228153904,0.247299285227528,20.6473885617954,20.6446678799994,20.6446678822072,20.6473885637737,61.960375810787,61.9474135473577,61.9474135469498,61.9603758103476
23.57,471,27.5479036861084,12975.0626361571,270.700291017282,11.4842686907558,3108.79487670827,0.239597677782697,20.7992704262115,20.7965362980406,20.7965363003483,20.7992704283829,62.5026636066334,62.4892785483515,62.4892785479248,62.5026636061698
24.64,471,27.7560631720245,13073.1057540235,273.567075518424,11.1012533232056,3036.93740621853,0.232304202487144,20.9396132912849,20.9367861869125,20.9367861891135,20.9396132934559,63.0038532819993,62.9902070700392,62.9902070696104,63.0038532814919
25.71,471,27.9468754236359,13162.9783245325,276.179452504364,10.7403060750005,2966.25185152293,0.225348076885805,21.0680565875041,21.0649755453751,21.0649755479697,21.0680565898101,63.4630239583136,63.4492804918731,63.4492804915177,63.4630239578983
26.79,471,28.1385887512196,13253.2753018244,278.757262761107,10.4069433601175,2901.01104477623,0.21889012177819,21.1984400398409,21.1953095289924,21.1953095316917,21.1984400420701,63.9242620091307,63.9102779253886,63.9102779250168,63.9242620087481
27.86,471,28.3126107329993,13335.2396552427,281.129527978276,10.091844735392,2837.11554689081,0.212753247803493,21.3167669944826,21.3135093125366,21.3135093149268,21.3167669968817,64.3428873731178,64.3289055407327,64.3289055403709,64.3428873726989
28.93,471,28.4700640006594,13409.4001443106,283.30173175909,9.79313661079713,2774.41256119217,0.206900572086314,21.4236334180835,21.4201801472094,21.4201801495709,21.4236334205167,64.7218315595,64.7077055054528,64.7077055050058,64.7218315591545
30.0,471,28.6193536073163,13479.715549046,285.294139933673,9.50980466445533,2713.09154268302,0.201272165782091,21.5241505292121,21.5206133646796,21.5206133671465,21.5241505316905,65.0808058394463,65.0663627642246,65.0663627637611,65.0808058391166
15.0,472,25.2062135166148,11897.3327798422,237.628967749088,15.8419311832732,3764.5017542333,0.316415605404561,19.2359095183195,19.2342803922706,19.2342803946951,19.235909520892,56.8398274026823,56.8291222619378,56.8291222614307,56.8398274022394
16.07,472,25.5942991319116,12080.5091902623,243.177897474424,15.1310960759136,3679.54813022417,0.304585516411025,19.4935022719438,19.4916231680246,19.4916231702959,19.4935022742554,57.7789504351321,57.7678630443862,57.7678630439265,57.778950434699
17.14,472,25.9552827410848,12250.893453792,248.319560807537,14.4852715005941,3596.97625720545,0.293609300478576,19.7348363058061,19.7326660467013,19.732666048988,19.7348363082399,58.6517016669683,58.6404486007745,58.6404486003629,58.6517016665535
18.21,472,26.2950107988159,12411.2450970411,253.055350263325,13.8932240197717,3515.75467061016,0.283271713927262,19.9625127126434,19.960269989638,19.9602699917234,19.9625127153347,59.4724595741096,59.460758553546,59.4607585531207,59.4724595736709
19.29,472,26.6044781783197,12557.3137001669,257.385267442749,13.3459126421526,3435.04129466799,0.273549054892397,20.1703674863581,20.1679769944678,20.1679769970433,20.1703674885289,60.2197457986521,60.2077483052713,60.2077483048547,60.2197457982412
20.36,472,26.8844280697602,12689.4500489268,261.289450770703,12.8352982876105,3353.72804004789,0.264292623172549,20.3577950578773,20.3553210351457,20.3553210374502,20.3577950600928,60.8951717962918,60.8826767389858,60.8826767386118,60.8951717958466
21.43,472,27.1484208723409,12814.0546517449,264.933445015992,12.363544282688,3275.51637942031,0.255619042406244,20.5353817649894,20.5327545231724,20.5327545258442,20.5353817672733,61.5317057649549,61.5189676738734,61.5189676735242,61.5317057646352
22.5,472,27.3825032797975,12924.5415480644,268.188952982113,11.9195090214271,3196.68064451739,0.247334161341771,20.6925400105952,20.6898105164084,20.6898105187555,20.692540012616,62.0958965145481,62.0829118864661,62.0829118860442,62.0958965141422
23.57,472,27.6086429256041,13031.2794608851,271.296346272633,11.5095559140588,3122.50046670472,0.239615801048336,20.8450606287337,20.8423121744041,20.842312176826,20.8450606309497,62.6408037058185,62.6274011649251,62.6274011645146,62.6408037054005
24.64,472,27.8172467994153,13129.740489324,274.179359158746,11.1260995726452,3050.54685076426,0.232338701076743,20.9856412335621,20.9827523403644,20.9827523428161,20.985641235753,63.1431966812289,63.1295178728814,63.1295178724507,63.1431966808121
25.71,472,28.01323650741,13222.2476314975,276.850046467008,10.7663847146152,2980.67410852291,0.22542870104947,21.1180425874281,21.1150239812227,21.1150239838257,21.1180425897063,63.6146659156376,63.6008546663706,63.600854665984,63.6146659152587
26.79,472,28.2051011238883,13312.8077304753,279.43476970658,10.4322369662383,2915.12973418527,0.21897181970953,21.2485293618413,21.2453929536749,21.2453929560516,21.2485293639878,64.0762802900858,64.0622710795889,64.0622710792837,64.0762802897967
27.86,472,28.3740429003326,13392.548248957,281.730829103218,10.1134299371877,2849.2650012812,0.212750026978854,21.3630339735961,21.359863058034,21.3598630605834,21.3630339759217,64.4825712329976,64.4684764481839,64.4684764478364,64.4825712325596
28.93,472,28.5313546313187,13466.7993859824,283.911594610971,9.81421826880617,2786.37035855689,0.206906650845131,21.4697709438957,21.4662810056335,21.4662810080742,21.4697709461599,64.8612049245526,64.8470917608576,64.8470917604541,64.8612049242199
30.0,472,28.6823976820952,13538.0917059489,285.973361192293,9.53244537307611,2726.0254437205,0.201359652669706,21.5717387455385,21.5681291417395,21.5681291440461,21.5717387478817,65.2246480003795,65.2102786070302,65.2102786065399,65.2246480000678
15.0,473,25.26181762177,11948.8397350972,238.153800216102,15.8769200144075,3781.14883715823,0.316444853306711,19.2783045302801,19.2766515150904,19.276651517514,19.2783045328585,56.9655247478928,56.954832100316,56.9548320998643,56.965524747426
16.07,473,25.6504373797084,12132.6568806021,243.728257075433,15.1653407341892,3696.22206509899,0.30465067144597,19.5363570302654,19.5344655184387,19.5344655205365,19.5363570324205,57.9060547325537,57.8949316722474,57.8949316717802,57.9060547320806
17.14,473,26.018852755264,12306.9173532399,248.953909280688,14.5222750690187,3615.37715008169,0.293767890553837,19.7830461323374,19.7808850930461,19.7808850955167,19.783046134893,58.796805993124,58.7855196700825,58.7855196696887,58.7968059926474
18.21,473,26.3560599064146,12466.4163357341,253.659094015693,13.9263707095905,3532.55057712142,0.283365361944123,20.0087816777047,20.0065085967381,20.0065085990759,20.00878168034,59.6114090856385,59.5996862719604,59.5996862715499,59.6114090852234
19.29,473,26.6625875504791,12611.4039113766,257.966148093432,13.3760324019065,3450.56355549275,0.273606616657487,20.2146190789888,20.212212914507,20.21221291693,20.2146190811104,60.3516433579177,60.3396414607955,60.3396414603949,60.3516433574828
20.36,473,26.9454499484201,12745.1978256027,261.895025563428,12.8650458839146,3369.29152064248,0.264357726474375,20.4039272454699,20.4014549209876,20.4014549235868,20.4039272477677,61.0340393332724,61.021493032275,61.021493031917,61.0340393328408
21.43,473,27.2043532970374,12867.6591094987,265.505898517314,12.3902587437971,3289.68678063385,0.25565541895693,20.5777600097968,20.5751553341995,20.5751553366808,20.5777600123855,61.6583847068923,61.6455798882869,61.6455798879236,61.6583847066042
22.5,473,27.4438811845647,12980.9558002991,268.803742877208,11.9468330167647,3211.35343043535,0.247389597487217,20.7389844585476,20.7362329182364,20.7362329205711,20.7389844604999,62.2355814401081,62.2225892702453,62.2225892698305,62.2355814396851
23.57,473,27.6692276818919,13087.5446935349,271.895462431659,11.5349729940378,3136.30681635061,0.239640581162632,20.8907923078796,20.8880730017821,20.8880730041965,20.8907923100898,62.7785950940995,62.7651288310258,62.7651288305997,62.7785950936665
24.64,473,27.8810242719384,13187.7244806269,274.822951111474,11.1522163021184,3064.88499558168,0.232404384856847,21.0338114329974,21.0309461134514,21.0309461157745,21.0338114352304,63.2887320948535,63.2750292602174,63.2750292597332,63.2887320944361
25.71,473,28.0738325922548,13278.9228161365,277.454843876806,10.7899046008185,2993.71129646574,0.22544835435204,21.163719454555,21.160741423887,21.1607414265541,21.1637194567858,63.7526734082302,63.7387333461906,63.7387333458666,63.7526734077939
26.79,473,28.2662683760484,13369.9449418709,280.028289086887,10.4543950349209,2927.52635506734,0.218963231920212,21.2946677050244,21.2914773132175,21.2914773157597,21.2946677072268,64.215320440686,64.2013199836091,64.2013199832311,64.2153204403427
27.86,473,28.4425482390321,13453.3253170622,282.438892264137,10.1388476282222,2863.60489294996,0.212854801728328,21.414564785565,21.4113905066414,21.4113905090305,21.4145647878753,64.6394224331107,64.6252707337822,64.6252707333473,64.6394224326304
28.93,473,28.596861279523,13526.3153852144,284.576787909283,9.83721258233375,2799.44235866132,0.20696267083358,21.5190538983639,21.5155214600156,21.515521462467,21.5190539007216,65.0107897071827,64.9966870704382,64.9966870700427,65.0107897068366
30.0,473,28.7471306656609,13597.3928048576,286.628896053781,9.55429653512568,2738.53746843354,0.201401658960327,21.6206395208407,21.6170884611996,21.6170884635164,21.6206395233659,65.3723982836213,65.3579550887106,65.3579550883144,65.3723982832273
15.0,474,25.3182532031041,12000.8520182714,238.70699600498,15.913799733666,3798.73532944827,0.316538802717063,19.3214356853259,19.3197788608825,19.3197788634346,19.3214356879394,57.0935387746226,57.0826862464747,57.0826862460826,57.0935387741696
16.07,474,25.7059546341058,12184.6224965661,244.259728302357,15.1984101137656,3712.35952501619,0.304675793284724,19.5786169272518,19.5767323279775,19.576732330097,19.5786169294584,58.03164017095,58.0204779405668,58.0204779401765,58.0316401705554
17.14,474,26.0770890169556,12360.5401940369,249.518954135671,14.5552359364905,3631.80724807105,0.29382269634325,19.8272729097572,19.8252074655703,19.8252074680149,19.8272729123858,58.9290007638835,58.9175644732571,58.917564472883,58.9290007634017
18.21,474,26.4139576096238,12520.2159069617,254.21825405743,13.9570696681964,3548.14188280681,0.283393026859378,20.0527176431538,20.0504327277583,20.0504327300158,20.0527176458258,59.7427062543659,59.7309452171376,59.7309452167441,59.742706253936
19.29,474,26.7230156122447,12666.709400204,258.560730582398,13.4068626278752,3466.48819588125,0.273669197449609,20.2603547136241,20.2578695632832,20.2578695657432,20.2603547158163,60.4889882875847,60.4770500676533,60.4770500672852,60.4889882871602
20.36,474,27.0051118182985,12800.4230018735,262.475302003207,12.893550751493,3384.23862739179,0.264384905631359,20.4491317434826,20.446674220075,20.4466742223747,20.4491317458121,61.1696228227028,61.1570198980689,61.1570198977171,61.1696228222821
21.43,474,27.2663905923806,12924.2691407884,266.104752565386,12.4182052287785,3304.54342971029,0.255685129558414,20.6246551052387,20.6220640440387,20.6220640466243,20.6246551074988,61.7996770930844,61.7867912576102,61.7867912572579,61.7996770927919
22.5,474,27.5027207307776,13036.2896263886,269.383694075803,11.972608625591,3225.22553928553,0.247403642579166,20.7834909047548,20.7807368855156,20.7807368878264,20.7834909068205,62.3691692991838,62.3561431041082,62.3561431036435,62.3691692987397
23.57,474,27.7332198523469,13145.5462100124,272.533180022981,11.5620277125237,3151.03618000793,0.239703708744176,20.9391227999096,20.9363281464168,20.9363281487879,20.9391228020361,62.9246134332594,62.9111150970464,62.9111150966197,62.924613432785
24.64,474,27.941678801596,13244.3557519565,275.408962385668,11.17599642841,3077.96957997432,0.232398588320888,21.0797938097419,21.0769122816342,21.0769122840893,21.0797938119668,63.4265000611237,63.4128558826243,63.4128558821709,63.4265000607032
25.71,474,28.1361724812016,13336.5457560896,278.078144823558,10.8141440686146,3007.17712045502,0.225483957799337,21.210831349999,21.2077863801902,21.2077863829381,21.2108313523787,63.8946654996664,63.88074429392,63.8807442935783,63.8946654992303
